count,Roll Number,Status
252,23MH1A04G1,success
253,23MH1A04G2,success
254,23MH1A04G3,success
255,23MH1A04G4,success
256,23MH1A04G5,success
257,23MH1A04G6,success
258,23MH1A04G7,success
259,23MH1A04G8,success
260,23MH1A04G9,success
261,23MH1A04H0,success
262,23MH1A04H1,success
263,23MH1A04H2,success
264,23MH1A04H3,success
265,23MH1A04H4,success
266,23MH1A04H5,success
267,23MH1A04H6,success
268,23MH1A04H7,success
269,23MH1A04H8,success
270,23MH1A04H9,success
271,23MH1A04I0,success
272,23MH1A04I1,success
273,23MH1A04I2,success
274,23MH1A04I3,success
275,23MH1A04I4,success
276,23MH1A04I5,success
277,23MH1A04I6,success
278,23MH1A04I7,success
279,23MH1A04I8,success
280,23MH1A04I9,success
281,23MH1A04J0,success
282,23MH1A04J1,success
283,23MH1A04J2,success
284,23MH1A04J3,success
285,23MH1A04J4,success
286,23MH1A04J5,success
287,23MH1A04J6,success
288,23MH1A04J7,success
289,23MH1A04J8,success
290,23MH1A04J9,success
291,23MH1A04K0,success
292,23MH1A04K1,success
293,23MH1A04K2,success
294,23MH1A04K3,success
295,23MH1A04K4,success
296,23MH1A04K5,success
297,23MH1A0501,success
298,23MH1A0502,success
299,23MH1A0503,success
300,23MH1A0504,success
301,23MH1A0505,success
302,23MH1A0506,success
303,23MH1A0507,success
304,23MH1A0508,success
305,23MH1A0509,success
306,23MH1A0510,success
307,23MH1A0511,success
308,23MH1A0512,success
309,23MH1A0513,success
310,23MH1A0514,success
311,23MH1A0515,success
312,23MH1A0516,success
313,23MH1A0517,success
314,23MH1A0518,success
315,23MH1A0519,success
316,23MH1A0520,success
317,23MH1A0521,success
318,23MH1A0522,success
319,23MH1A0523,success
320,23MH1A0524,success
321,23MH1A0525,success
322,23MH1A0526,success
323,23MH1A0527,success
324,23MH1A0528,success
325,23MH1A0529,success
326,23MH1A0530,success
327,23MH1A0531,success
328,23MH1A0532,success
329,23MH1A0533,success
330,23MH1A0534,success
4,23MH1A0535,failed
331,23MH1A0536,success
332,23MH1A0537,success
333,23MH1A0538,success
334,23MH1A0539,success
335,23MH1A0540,success
336,23MH1A0541,success
337,23MH1A0542,success
338,23MH1A0543,success
339,23MH1A0544,success
340,23MH1A0545,success
341,23MH1A0546,success
342,23MH1A0547,success
343,23MH1A0548,success
344,23MH1A0549,success
345,23MH1A0550,success
346,23MH1A0551,success
347,23MH1A0552,success
348,23MH1A0553,success
349,23MH1A0554,success
350,23MH1A0555,success
351,23MH1A0556,success
352,23MH1A0557,success
353,23MH1A0558,success
354,23MH1A0559,success
355,23MH1A0560,success
356,23MH1A0561,success
357,23MH1A0562,success
358,23MH1A0563,success
359,23MH1A0564,success
360,23MH1A0565,success
361,23MH1A0566,success
362,23MH1A0567,success
363,23MH1A0568,success
364,23MH1A0569,success
365,23MH1A0570,success
366,23MH1A0571,success
367,23MH1A0572,success
368,23MH1A0573,success
369,23MH1A0574,success
5,23MH1A0575,failed
370,23MH1A0576,success
371,23MH1A0577,success
372,23MH1A0578,success
373,23MH1A0579,success
374,23MH1A0580,success
375,23MH1A0581,success
376,23MH1A0582,success
377,23MH1A0583,success
378,23MH1A0584,success
379,23MH1A0585,success
380,23MH1A0586,success
381,23MH1A0587,success
382,23MH1A0588,success
383,23MH1A0589,success
384,23MH1A0590,success
385,23MH1A0591,success
386,23MH1A0592,success
387,23MH1A0593,success
388,23MH1A0594,success
389,23MH1A0595,success
390,23MH1A0596,success
391,23MH1A0597,success
392,23MH1A0598,success
393,23MH1A0599,success
394,23MH1A05A0,success
395,23MH1A05A1,success
396,23MH1A05A2,success
397,23MH1A05A3,success
398,23MH1A05A4,success
399,23MH1A05A5,success
400,23MH1A05A6,success
401,23MH1A05A7,success
402,23MH1A05A8,success
403,23MH1A05A9,success
404,23MH1A05B0,success
405,23MH1A05B1,success
406,23MH1A05B2,success
407,23MH1A05B3,success
408,23MH1A05B4,success
409,23MH1A05B5,success
410,23MH1A05B6,success
411,23MH1A05B7,success
412,23MH1A05B8,success
413,23MH1A05B9,success
414,23MH1A05C0,success
415,23MH1A05C1,success
416,23MH1A05C2,success
417,23MH1A05C3,success
418,23MH1A05C4,success
419,23MH1A05C5,success
420,23MH1A05C6,success
421,23MH1A05C7,success
422,23MH1A05C8,success
423,23MH1A05C9,success
424,23MH1A05D0,success
425,23MH1A05D1,success
426,23MH1A05D2,success
427,23MH1A05D3,success
428,23MH1A05D4,success
429,23MH1A05D5,success
430,23MH1A05D6,success
431,23MH1A05D7,success
432,23MH1A05D8,success
433,23MH1A05D9,success
434,23MH1A05E0,success
435,23MH1A05E1,success
436,23MH1A05E2,success
437,23MH1A05E3,success
438,23MH1A05E4,success
439,23MH1A05E5,success
440,23MH1A05E6,success
441,23MH1A05E7,success
442,23MH1A05E8,success
443,23MH1A05E9,success
444,23MH1A05F0,success
445,23MH1A05F1,success
446,23MH1A05F2,success
447,23MH1A05F3,success
448,23MH1A05F4,success
449,23MH1A05F5,success
450,23MH1A05F6,success
451,23MH1A05F7,success
452,23MH1A05F8,success
453,23MH1A05F9,success
454,23MH1A05G0,success
455,23MH1A05G1,success
456,23MH1A05G2,success
457,23MH1A05G3,success
458,23MH1A05G4,success
459,23MH1A05G5,success
460,23MH1A05G6,success
461,23MH1A05G7,success
462,23MH1A05G8,success
463,23MH1A05G9,success
464,23MH1A05H0,success
465,23MH1A05H1,success
466,23MH1A05H2,success
467,23MH1A05H3,success
468,23MH1A05H4,success
469,23MH1A05H5,success
470,23MH1A05H6,success
471,23MH1A05H7,success
472,23MH1A05H8,success
473,23MH1A05H9,success
474,23MH1A05I0,success
475,23MH1A05I1,success
476,23MH1A05I2,success
477,23MH1A05I3,success
478,23MH1A05I4,success
479,23MH1A05I5,success
480,23MH1A05I6,success
481,23MH1A05I7,success
482,23MH1A05I8,success
483,23MH1A05I9,success
484,23MH1A05J0,success
485,23MH1A05J1,success
486,23MH1A05J2,success
487,23MH1A05J3,success
488,23MH1A05J4,success
489,23MH1A05J5,success
490,23MH1A05J6,success
491,23MH1A05J7,success
492,23MH1A05J8,success
493,23MH1A05J9,success
494,23MH1A05K0,success
495,23MH1A05K1,success
496,23MH1A05K2,success
497,23MH1A05K3,success
498,23MH1A05K4,success
499,23MH1A05K5,success
500,23MH1A05K6,success
501,23MH1A05K7,success
502,23MH1A05K8,success
503,23MH1A05K9,success
504,23MH1A05L0,success
505,23MH1A05L1,success
506,23MH1A05L2,success
507,23MH1A05L3,success
508,23MH1A05L4,success
509,23MH1A05L5,success
510,23MH1A05L6,success
511,23MH1A05L7,success
512,23MH1A05L8,success
513,23MH1A05L9,success
514,23MH1A05M0,success
515,23MH1A05M1,success
516,23MH1A05M2,success
517,23MH1A05M3,success
518,23MH1A05M4,success
519,23MH1A05M5,success
520,23MH1A05M6,success
521,23MH1A05M7,success
522,23MH1A05M8,success
523,23MH1A05M9,success
524,23MH1A05N0,success
525,23MH1A05N1,success
526,23MH1A05N2,success
527,23MH1A05N3,success
528,23MH1A05N4,success
529,23MH1A05N5,success
530,23MH1A05N6,success
531,23MH1A05N7,success
532,23MH1A05N8,success
533,23MH1A05N9,success
534,23MH1A05O0,success
535,23MH1A05O1,success
536,23MH1A05O2,success
537,23MH1A05O3,success
538,23MH1A05O4,success
539,23MH1A05O5,success
540,23MH1A05O6,success
541,23MH1A05O7,success
542,23MH1A05O8,success
543,23MH1A05O9,success
544,23MH1A05P0,success
545,23MH1A05P1,success
546,23MH1A05P2,success
547,23MH1A05P3,success
548,23MH1A05P4,success
549,23MH1A05P5,success
550,23MH1A05P6,success
551,23MH1A05P7,success
552,23MH1A05P8,success
553,23MH1A05P9,success
554,23MH1A05Q0,success
555,23MH1A05Q1,success
556,23MH1A05Q2,success
557,23MH1A05Q3,success
558,23MH1A05Q4,success
559,23MH1A05Q5,success
560,23MH1A05Q6,success
561,23MH1A05Q7,success
562,23MH1A05Q8,success
563,23MH1A05Q9,success
564,23MH1A05R0,success
565,23MH1A05R1,success
566,23MH1A05R2,success
567,23MH1A05R3,success
568,23MH1A05R4,success
569,23MH1A05R5,success
570,23MH1A05R6,success
6,23MH1A05R7,failed
571,23MH1A05R8,success
572,23MH1A05R9,success
573,23MH1A05S0,success
574,23MH1A05S1,success
7,23MH1A05S2,failed
575,23MH1A05S3,success
576,23MH1A05S4,success
577,23MH1A05S5,success
578,23MH1A05S6,success
8,23MH1A05S7,failed
9,23MH1A05S8,failed
579,23MH1A1201,success
580,23MH1A1202,success
581,23MH1A1203,success
582,23MH1A1204,success
583,23MH1A1205,success
584,23MH1A1206,success
585,23MH1A1207,success
586,23MH1A1208,success
587,23MH1A1209,success
588,23MH1A1210,success
589,23MH1A1211,success
590,23MH1A1212,success
591,23MH1A1213,success
592,23MH1A1214,success
593,23MH1A1215,success
594,23MH1A1216,success
595,23MH1A1217,success
596,23MH1A1218,success
597,23MH1A1219,success
598,23MH1A1220,success
599,23MH1A1221,success
600,23MH1A1222,success
601,23MH1A1223,success
602,23MH1A1224,success
603,23MH1A1225,success
604,23MH1A1226,success
605,23MH1A1227,success
606,23MH1A1228,success
607,23MH1A1229,success
608,23MH1A1230,success
609,23MH1A1231,success
610,23MH1A1232,success
611,23MH1A1233,success
612,23MH1A1234,success
613,23MH1A1235,success
614,23MH1A1236,success
615,23MH1A1237,success
616,23MH1A1238,success
617,23MH1A1239,success
618,23MH1A1240,success
619,23MH1A1241,success
620,23MH1A1242,success
621,23MH1A1243,success
622,23MH1A1244,success
623,23MH1A1245,success
624,23MH1A1246,success
625,23MH1A1247,success
626,23MH1A1248,success
627,23MH1A1249,success
628,23MH1A1250,success
629,23MH1A1251,success
630,23MH1A1252,success
631,23MH1A1253,success
632,23MH1A1254,success
633,23MH1A1255,success
634,23MH1A1256,success
635,23MH1A1257,success
636,23MH1A1258,success
637,23MH1A1259,success
638,23MH1A1260,success
639,23MH1A1261,success
640,23MH1A1262,success
641,23MH1A1263,success
642,23MH1A1264,success
643,23MH1A4201,success
644,23MH1A4202,success
645,23MH1A4203,success
646,23MH1A4204,success
647,23MH1A4205,success
648,23MH1A4206,success
649,23MH1A4207,success
650,23MH1A4208,success
651,23MH1A4209,success
652,23MH1A4210,success
653,23MH1A4211,success
654,23MH1A4212,success
655,23MH1A4213,success
656,23MH1A4214,success
657,23MH1A4215,success
658,23MH1A4216,success
659,23MH1A4217,success
660,23MH1A4218,success
661,23MH1A4219,success
662,23MH1A4220,success
663,23MH1A4221,success
664,23MH1A4222,success
665,23MH1A4223,success
666,23MH1A4224,success
667,23MH1A4225,success
668,23MH1A4226,success
669,23MH1A4227,success
670,23MH1A4228,success
671,23MH1A4229,success
672,23MH1A4230,success
673,23MH1A4231,success
10,23MH1A4232,failed
674,23MH1A4233,success
675,23MH1A4234,success
676,23MH1A4235,success
677,23MH1A4236,success
678,23MH1A4237,success
679,23MH1A4238,success
680,23MH1A4239,success
681,23MH1A4240,success
682,23MH1A4241,success
683,23MH1A4242,success
684,23MH1A4243,success
685,23MH1A4244,success
686,23MH1A4245,success
687,23MH1A4246,success
688,23MH1A4247,success
689,23MH1A4248,success
690,23MH1A4249,success
691,23MH1A4250,success
692,23MH1A4251,success
693,23MH1A4252,success
694,23MH1A4253,success
695,23MH1A4254,success
696,23MH1A4255,success
697,23MH1A4256,success
698,23MH1A4257,success
699,23MH1A4258,success
700,23MH1A4259,success
701,23MH1A4260,success
702,23MH1A4261,success
703,23MH1A4262,success
704,23MH1A4263,success
705,23MH1A4264,success
706,23MH1A4265,success
707,23MH1A4266,success
708,23MH1A4267,success
709,23MH1A4268,success
710,23MH1A4269,success
711,23MH1A4270,success
712,23MH1A4271,success
713,23MH1A4272,success
714,23MH1A4273,success
715,23MH1A4274,success
716,23MH1A4275,success
717,23MH1A4276,success
718,23MH1A4277,success
719,23MH1A4278,success
720,23MH1A4279,success
721,23MH1A4280,success
722,23MH1A4281,success
723,23MH1A4282,success
724,23MH1A4283,success
725,23MH1A4284,success
726,23MH1A4285,success
727,23MH1A4286,success
728,23MH1A4287,success
729,23MH1A4288,success
730,23MH1A4289,success
731,23MH1A4290,success
732,23MH1A4291,success
733,23MH1A4292,success
734,23MH1A4293,success
735,23MH1A4294,success
736,23MH1A4295,success
737,23MH1A4296,success
738,23MH1A4297,success
739,23MH1A4298,success
740,23MH1A4299,success
741,23MH1A42A0,success
742,23MH1A42A1,success
743,23MH1A42A2,success
744,23MH1A42A3,success
745,23MH1A42A4,success
746,23MH1A42A5,success
747,23MH1A42A6,success
748,23MH1A42A7,success
749,23MH1A42A8,success
750,23MH1A42A9,success
751,23MH1A42B0,success
752,23MH1A42B1,success
753,23MH1A42B2,success
754,23MH1A42B3,success
755,23MH1A42B4,success
756,23MH1A42B5,success
757,23MH1A42B6,success
758,23MH1A42B7,success
759,23MH1A42B8,success
760,23MH1A42B9,success
761,23MH1A42C0,success
762,23MH1A42C1,success
763,23MH1A42C2,success
764,23MH1A42C3,success
765,23MH1A42C4,success
766,23MH1A42C5,success
767,23MH1A42C6,success
768,23MH1A42C7,success
769,23MH1A42C8,success
770,23MH1A42C9,success
771,23MH1A42D0,success
772,23MH1A42D1,success
773,23MH1A42D2,success
774,23MH1A42D3,success
775,23MH1A42D4,success
776,23MH1A42D5,success
777,23MH1A42D6,success
778,23MH1A42D7,success
779,23MH1A42D8,success
780,23MH1A42D9,success
781,23MH1A42E0,success
782,23MH1A42E1,success
783,23MH1A42E2,success
784,23MH1A42E3,success
785,23MH1A42E4,success
786,23MH1A42E5,success
787,23MH1A42E6,success
788,23MH1A42E7,success
789,23MH1A42E8,success
790,23MH1A42E9,success
791,23MH1A42F0,success
792,23MH1A42F1,success
793,23MH1A42F2,success
794,23MH1A42F3,success
795,23MH1A42F4,success
796,23MH1A42F5,success
797,23MH1A42F6,success
798,23MH1A42F7,success
799,23MH1A42F8,success
800,23MH1A42F9,success
801,23MH1A42G0,success
802,23MH1A42G1,success
803,23MH1A42G2,success
804,23MH1A42G3,success
805,23MH1A42G4,success
806,23MH1A42G5,success
807,23MH1A42G6,success
808,23MH1A42G7,success
809,23MH1A42G8,success
810,23MH1A42G9,success
811,23MH1A42H0,success
812,23MH1A42H1,success
813,23MH1A42H2,success
814,23MH1A42H3,success
815,23MH1A42H4,success
816,23MH1A42H5,success
817,23MH1A42H6,success
818,23MH1A42H7,success
819,23MH1A42H8,success
820,23MH1A42H9,success
821,23MH1A42I0,success
822,23MH1A42I1,success
823,23MH1A42I2,success
824,23MH1A42I3,success
825,23MH1A42I4,success
826,23MH1A42I5,success
827,23MH1A42I6,success
828,23MH1A42I7,success
829,23MH1A42I8,success
830,23MH1A42I9,success
831,23MH1A42J0,success
832,23MH1A42J1,success
833,23MH1A42J2,success
834,23MH1A42J3,success
835,23MH1A42J4,success
836,23MH1A42J5,success
837,23MH1A4401,success
838,23MH1A4402,success
839,23MH1A4403,success
840,23MH1A4404,success
841,23MH1A4405,success
842,23MH1A4406,success
843,23MH1A4407,success
844,23MH1A4408,success
845,23MH1A4409,success
846,23MH1A4410,success
847,23MH1A4411,success
848,23MH1A4412,success
849,23MH1A4413,success
850,23MH1A4414,success
851,23MH1A4415,success
852,23MH1A4416,success
853,23MH1A4417,success
854,23MH1A4418,success
855,23MH1A4419,success
856,23MH1A4420,success
857,23MH1A4421,success
858,23MH1A4422,success
859,23MH1A4423,success
860,23MH1A4424,success
861,23MH1A4425,success
862,23MH1A4426,success
863,23MH1A4427,success
864,23MH1A4428,success
865,23MH1A4429,success
866,23MH1A4430,success
867,23MH1A4431,success
868,23MH1A4432,success
869,23MH1A4433,success
870,23MH1A4434,success
871,23MH1A4435,success
872,23MH1A4436,success
873,23MH1A4437,success
874,23MH1A4438,success
875,23MH1A4439,success
876,23MH1A4440,success
877,23MH1A4441,success
878,23MH1A4442,success
879,23MH1A4443,success
880,23MH1A4444,success
881,23MH1A4445,success
882,23MH1A4446,success
883,23MH1A4447,success
884,23MH1A4448,success
885,23MH1A4449,success
886,23MH1A4450,success
887,23MH1A4451,success
888,23MH1A4452,success
889,23MH1A4453,success
890,23MH1A4454,success
891,23MH1A4455,success
892,23MH1A4456,success
893,23MH1A4457,success
894,23MH1A4458,success
895,23MH1A4459,success
896,23MH1A4460,success
897,23MH1A4461,success
898,23MH1A4462,success
899,23MH1A4463,success
900,23MH1A4464,success
901,23MH1A4465,success
902,23MH1A4466,success
903,23MH1A4901,success
904,23MH1A4902,success
905,23MH1A4903,success
906,23MH1A4904,success
907,23MH1A4905,success
908,23MH1A4906,success
909,23MH1A4907,success
910,23MH1A4908,success
911,23MH1A4909,success
912,23MH1A4910,success
913,23MH1A4911,success
914,23MH1A4912,success
915,23MH1A4913,success
916,23MH1A4914,success
917,23MH1A4915,success
918,23MH1A4916,success
919,23MH1A4917,success
920,23MH1A4918,success
921,23MH1A4919,success
922,23MH1A4920,success
923,23MH1A4921,success
924,23MH1A4922,success
925,23MH1A4923,success
926,23MH1A4924,success
927,23MH1A4925,success
928,23MH1A4926,success
929,23MH1A4927,success
930,23MH1A4928,success
931,23MH1A4929,success
932,23MH1A4930,success
933,23MH1A4931,success
934,23MH1A4932,success
935,23MH1A4933,success
936,23MH1A4934,success
937,23MH1A4935,success
938,23MH1A4936,success
939,23MH1A4937,success
940,23MH1A4938,success
941,23MH1A4939,success
942,23MH1A4940,success
943,23MH1A4941,success
944,23MH1A4942,success
945,23MH1A4943,success
946,23MH1A4944,success
947,23MH1A4945,success
948,23MH1A4946,success
949,23MH1A4947,success
950,23MH1A4948,success
951,23MH1A4949,success
952,23MH1A4950,success
953,23MH1A4951,success
954,23MH1A4952,success
955,23MH1A4953,success
956,23MH1A4954,success
957,23MH1A4955,success
958,23MH1A4956,success
959,23MH1A4957,success
960,23MH1A4958,success
961,23MH1A4959,success
962,23MH1A4960,success
963,23MH1A4961,success
964,23MH1A4962,success
965,23MH1A4963,success
966,23MH1A4964,success
